gid,date,yearID,homeTeam,awayTeam,homeScore,awayScore,home_roll_runs_5,home_roll_runs_10,home_roll_winpct_10,away_roll_runs_5,away_roll_runs_10,away_roll_winpct_10,temp,windspeed,pred_home_win_prob,pred_home_win_pct
NYN202409020,2024-09-02,2024,NYN,BOS,4,1,4.0,4.5,0.4,2.4,2.9,0.3,75.0,11.0,0.4528890979881187,45.28890979881187
NYN202409030,2024-09-03,2024,NYN,BOS,7,2,3.8,4.1,0.4,2.0,2.8,0.3,71.0,2.0,0.4417263650180779,44.17263650180779
NYN202409040,2024-09-04,2024,NYN,BOS,8,3,4.6,4.8,0.5,2.4,2.9,0.4,72.0,6.0,0.49006532645612505,49.0065326456125
NYN202409060,2024-09-06,2024,NYN,CIN,6,4,5.2,4.9,0.5,5.2,5.0,0.6,74.0,6.0,0.46361190585479967,46.36119058547997
NYN202409070,2024-09-07,2024,NYN,CIN,4,0,5.4,5.3,0.5,5.2,5.0,0.6,65.0,10.0,0.4343431151748312,43.434311517483124
NYN202409080,2024-09-08,2024,NYN,CIN,1,3,5.8,4.9,0.4,4.4,4.4,0.5,68.0,10.0,0.46807528501756657,46.80752850175666
NYN202409160,2024-09-16,2024,NYN,WAS,2,1,4.8,4.6,0.4,4.0,4.0,0.5,73.0,6.0,0.4736335414001505,47.363354140015055
NYN202409170,2024-09-17,2024,NYN,WAS,10,1,4.8,4.0,0.4,3.2,3.7,0.4,74.0,6.0,0.4251945581891255,42.51945581891255
NYN202409180,2024-09-18,2024,NYN,WAS,10,0,5.6,4.4,0.5,2.8,3.3,0.3,72.0,7.0,0.4484628040793075,44.84628040793075
NYN202409190,2024-09-19,2024,NYN,PHI,10,6,5.4,5.0,0.5,3.2,3.4,0.4,78.0,5.0,0.5024270363743342,50.242703637433415
NYN202409200,2024-09-20,2024,NYN,PHI,2,12,6.6,5.9,0.5,3.2,3.9,0.5,73.0,9.0,0.5587429270592026,55.87429270592026
NYN202409210,2024-09-21,2024,NYN,PHI,6,3,6.8,5.8,0.4,5.2,4.9,0.5,77.0,8.0,0.5338129707367558,53.38129707367558
NYN202409220,2024-09-22,2024,NYN,PHI,2,1,7.6,6.2,0.5,5.4,4.3,0.4,70.0,6.0,0.5520999103299148,55.20999103299148
NYN202410080,2024-10-08,2024,NYN,PHI,7,2,5.4,4.4,0.5,3.8,4.2,0.5,68.0,8.0,0.4569576994208761,45.69576994208761
NYN202410090,2024-10-09,2024,NYN,PHI,4,1,5.2,4.7,0.5,4.0,4.1,0.5,66.0,11.0,0.48230696086031616,48.230696086031614
NYN202410160,2024-10-16,2024,NYN,LAN,0,8,4.8,5.3,0.5,5.4,6.2,0.6,51.0,8.0,0.4322167820779199,43.22167820779199
NYN202410170,2024-10-17,2024,NYN,LAN,2,10,3.6,4.5,0.4,6.0,5.9,0.6,53.0,8.0,0.4627319540634025,46.27319540634025
NYN202410180,2024-10-18,2024,NYN,LAN,12,6,2.6,3.9,0.5,6.4,5.6,0.6,67.0,7.0,0.421089657139997,42.1089657139997
OAK202403280,2024-03-28,2024,OAK,CLE,0,8,3.4,3.5,0.4,4.0,3.8,0.5,55.0,10.0,0.516931178032518,51.693117803251795
OAK202403290,2024-03-29,2024,OAK,CLE,4,6,2.6,3.2,0.4,4.2,4.4,0.6,54.0,15.0,0.5180073573344515,51.800735733445144
OAK202403300,2024-03-30,2024,OAK,CLE,3,12,3.0,2.8,0.4,4.6,4.5,0.5,60.0,8.0,0.4869943388943926,48.699433889439256
OAK202403310,2024-03-31,2024,OAK,CLE,4,3,3.4,2.7,0.4,5.6,4.8,0.5,58.0,5.0,0.4933000703991743,49.330007039917426
OAK202404010,2024-04-01,2024,OAK,BOS,0,9,2.8,3.1,0.5,4.0,3.2,0.5,64.0,10.0,0.5118818874175555,51.188188741755546
OAK202404020,2024-04-02,2024,OAK,BOS,4,5,2.2,2.8,0.4,4.6,3.4,0.5,64.0,12.0,0.4980109144068366,49.801091440683656
OAK202404030,2024-04-03,2024,OAK,BOS,0,1,3.0,2.8,0.4,4.4,3.9,0.5,56.0,11.0,0.4954440430917551,49.54440430917551
OAK202404120,2024-04-12,2024,OAK,WAS,2,1,3.6,3.0,0.4,3.8,3.7,0.4,60.0,17.0,0.5508795114662228,55.08795114662228
OAK202404130,2024-04-13,2024,OAK,WAS,1,3,3.2,2.8,0.4,3.6,3.3,0.4,53.0,15.0,0.5423768187356434,54.237681873564334
OAK202404140,2024-04-14,2024,OAK,WAS,7,6,2.0,2.9,0.4,3.6,3.2,0.5,57.0,6.0,0.5294054929600657,52.940549296006566
OAK202404150,2024-04-15,2024,OAK,SLN,1,3,2.6,3.2,0.4,3.4,3.6,0.2,61.0,12.0,0.5087884073128714,50.87884073128714
OAK202404160,2024-04-16,2024,OAK,SLN,2,3,2.4,3.3,0.4,3.4,3.7,0.3,68.0,11.0,0.5113543470823487,51.135434708234875
OAK202404170,2024-04-17,2024,OAK,SLN,6,3,2.6,3.1,0.4,3.4,3.2,0.2,68.0,7.0,0.4971141748401583,49.71141748401583
OAK202404290,2024-04-29,2024,OAK,PIT,5,1,3.2,2.8,0.3,2.6,2.3,0.4,63.0,13.0,0.5033804404640454,50.33804404640454
OAK202404300,2024-04-30,2024,OAK,PIT,5,2,3.6,3.1,0.3,2.4,2.3,0.4,64.0,13.0,0.5202601528334319,52.026015283343185
OAK202405010,2024-05-01,2024,OAK,PIT,4,0,4.0,3.3,0.2,1.8,2.3,0.4,71.0,7.0,0.5081880239458322,50.818802394583216
OAK202405030,2024-05-03,2024,OAK,MIA,3,1,4.2,3.5,0.2,5.4,3.5,0.5,61.0,18.0,0.5531469407223945,55.31469407223945
OAK202405040,2024-05-04,2024,OAK,MIA,20,4,4.8,3.6,0.2,3.8,3.6,0.5,56.0,12.0,0.529377862475243,52.9377862475243
OAK202405050,2024-05-05,2024,OAK,MIA,3,12,7.4,5.3,0.2,4.2,4.0,0.6,59.0,10.0,0.5417110880413532,54.171108804135315
OAK202405060,2024-05-06,2024,OAK,TEX,2,4,7.0,5.3,0.2,5.0,4.5,0.4,59.0,15.0,0.5291499378772699,52.91499378772699
OAK202405070,2024-05-07,2024,OAK,TEX,8,15,6.4,5.2,0.2,5.8,4.6,0.5,62.0,5.0,0.5232245879644715,52.322458796447144
OAK202405081,2024-05-08,2024,OAK,TEX,9,4,7.2,5.7,0.3,7.6,5.9,0.6,75.0,15.0,0.51182070141194,51.182070141194004
OAK202405082,2024-05-08,2024,OAK,TEX,11,12,8.4,6.6,0.4,8.2,5.9,0.5,79.0,16.0,0.5311154941227857,53.11154941227857
OAK202405210,2024-05-21,2024,OAK,COL,5,4,2.0,2.6,0.5,4.8,5.3,0.5,72.0,12.0,0.5744446403336042,57.44446403336042
OAK202405220,2024-05-22,2024,OAK,COL,3,4,3.0,3.0,0.6,4.4,4.8,0.5,64.0,13.0,0.5855132311726204,58.551323117262044
OAK202405230,2024-05-23,2024,OAK,COL,10,9,3.4,2.5,0.5,3.6,4.8,0.5,65.0,7.0,0.5830720287351273,58.30720287351273
OAK202405240,2024-05-24,2024,OAK,HOU,3,6,5.0,3.1,0.6,5.0,5.2,0.3,56.0,18.0,0.4805595905428659,48.05595905428659
OAK202405250,2024-05-25,2024,OAK,HOU,3,1,5.0,3.2,0.6,5.8,4.9,0.4,57.0,13.0,0.5038155371543955,50.38155371543955
OAK202405260,2024-05-26,2024,OAK,HOU,2,5,4.8,3.4,0.6,4.2,4.8,0.4,67.0,9.0,0.5085057869258244,50.85057869258244
OAK202406040,2024-06-04,2024,OAK,SEA,3,4,4.4,4.3,0.4,4.2,3.9,0.5,77.0,10.0,0.5252182209055466,52.52182209055466
OAK202406050,2024-06-05,2024,OAK,SEA,2,1,4.4,3.6,0.4,4.6,4.2,0.4,77.0,10.0,0.507751399763052,50.7751399763052
OAK202406060,2024-06-06,2024,OAK,SEA,0,3,3.8,3.5,0.4,4.8,4.2,0.4,69.0,12.0,0.507751399763052,50.7751399763052
OAK202406070,2024-06-07,2024,OAK,TOR,2,1,3.4,3.2,0.4,3.4,3.8,0.5,63.0,15.0,0.48236632684017705,48.23663268401771
OAK202406080,2024-06-08,2024,OAK,TOR,0,7,1.6,3.2,0.5,2.6,3.4,0.5,65.0,9.0,0.504647501209631,50.464750120963096
OAK202406090,2024-06-09,2024,OAK,TOR,4,6,1.4,2.9,0.4,3.6,3.4,0.5,67.0,9.0,0.45178226178124276,45.17822617812428
OAK202406180,2024-06-18,2024,OAK,KCA,7,5,4.0,3.0,0.6,3.8,4.5,0.3,69.0,14.0,0.5171932756088121,51.71932756088121
OAK202406190,2024-06-19,2024,OAK,KCA,5,1,4.6,3.5,0.5,3.8,4.0,0.3,60.0,18.0,0.5413353067067185,54.133530670671846
OAK202406200,2024-06-20,2024,OAK,KCA,2,3,5.2,4.0,0.5,3.2,3.3,0.3,63.0,10.0,0.5462258106437559,54.62258106437559
OAK202406210,2024-06-21,2024,OAK,MIN,6,5,4.6,3.8,0.4,5.8,6.7,0.3,63.0,10.0,0.5314689059993636,53.146890599936356
OAK202406220,2024-06-22,2024,OAK,MIN,2,10,5.4,4.3,0.5,5.6,6.7,0.3,76.0,3.0,0.5429797417917386,54.297974179173856
OAK202406230,2024-06-23,2024,OAK,MIN,0,3,4.4,4.2,0.4,6.0,7.3,0.4,75.0,12.0,0.5429797417917386,54.297974179173856
OAK202407020,2024-07-02,2024,OAK,ANA,7,5,3.4,2.8,0.5,5.4,4.4,0.4,85.0,11.0,0.5104813916050188,51.04813916050188
OAK202407030,2024-07-03,2024,OAK,ANA,5,0,3.8,3.3,0.6,5.4,4.9,0.4,84.0,9.0,0.5542430204676504,55.42430204676504
OAK202407040,2024-07-04,2024,OAK,ANA,5,0,4.4,3.2,0.5,4.4,4.6,0.3,81.0,8.0,0.5542430204676504,55.42430204676504
OAK202407050,2024-07-05,2024,OAK,BAL,2,3,3.6,3.5,0.5,3.4,4.4,0.5,76.0,11.0,0.47456919262962005,47.456919262962
OAK202407060,2024-07-06,2024,OAK,BAL,19,8,4.0,3.7,0.5,2.8,4.5,0.4,82.0,6.0,0.47598875668397495,47.5988756683975
OAK202407070,2024-07-07,2024,OAK,BAL,3,6,7.6,5.5,0.5,4.0,4.5,0.4,76.0,10.0,0.4885074575279539,48.85074575279539
OAK202407190,2024-07-19,2024,OAK,ANA,13,3,6.8,7.2,0.4,3.6,3.4,0.6,80.0,12.0,0.6202663515814405,62.02663515814405
OAK202407200,2024-07-20,2024,OAK,ANA,8,2,8.4,8.0,0.4,2.8,3.6,0.5,75.0,9.0,0.6070336973287366,60.70336973287366
OAK202407210,2024-07-21,2024,OAK,ANA,5,8,10.0,8.6,0.4,3.2,3.1,0.4,63.0,10.0,0.6138083644499458,61.38083644499458
OAK202407220,2024-07-22,2024,OAK,HOU,4,0,9.8,7.2,0.3,2.8,4.1,0.5,75.0,13.0,0.6274299215666047,62.74299215666047
OAK202407230,2024-07-23,2024,OAK,HOU,8,2,9.6,7.3,0.3,2.6,3.9,0.5,82.0,10.0,0.6160465574421276,61.60465574421276
OAK202407240,2024-07-24,2024,OAK,HOU,1,8,7.6,7.2,0.3,2.6,3.7,0.5,80.0,12.0,0.5816887660212101,58.16887660212101
OAK202408020,2024-08-02,2024,OAK,LAN,6,5,3.8,4.3,0.3,3.6,4.4,0.4,72.0,8.0,0.5598540110475638,55.985401104756384
OAK202408030,2024-08-03,2024,OAK,LAN,0,10,4.0,4.4,0.4,4.6,4.0,0.4,72.0,14.0,0.5796828863101535,57.968288631015355
OAK202408040,2024-08-04,2024,OAK,LAN,2,3,3.4,4.0,0.4,5.4,4.7,0.5,68.0,9.0,0.513712668427093,51.371266842709296
OAK202408050,2024-08-05,2024,OAK,CHA,5,1,2.6,3.4,0.4,3.4,2.9,0.3,66.0,11.0,0.577045005333872,57.704500533387204
OAK202408060,2024-08-06,2024,OAK,CHA,1,5,2.6,3.8,0.5,3.0,2.9,0.3,76.0,9.0,0.5784336478966515,57.84336478966515
OAK202408070,2024-08-07,2024,OAK,CHA,3,2,2.8,3.3,0.4,3.4,3.4,0.4,75.0,10.0,0.577045005333872,57.704500533387204
OAK202408170,2024-08-17,2024,OAK,SFN,2,0,5.2,3.8,0.6,3.0,4.2,0.6,73.0,14.0,0.5397860517018958,53.978605170189574
OAK202408180,2024-08-18,2024,OAK,SFN,2,4,5.4,3.8,0.5,2.2,3.7,0.5,73.0,8.0,0.5455222023247899,54.55222023247899
OAK202408190,2024-08-19,2024,OAK,TBA,3,0,4.2,3.5,0.4,4.4,3.7,0.6,70.0,11.0,0.5059617369806987,50.59617369806987
OAK202408200,2024-08-20,2024,OAK,TBA,0,1,3.0,3.7,0.5,4.0,3.1,0.5,75.0,10.0,0.50938220678977,50.938220678977
OAK202408210,2024-08-21,2024,OAK,TBA,2,4,2.8,3.4,0.4,4.0,3.1,0.6,68.0,9.0,0.5050046145313972,50.50046145313972
OAK202408220,2024-08-22,2024,OAK,TBA,3,1,1.8,3.5,0.5,3.8,3.0,0.6,68.0,13.0,0.551026858460363,55.1026858460363
OAK202408230,2024-08-23,2024,OAK,MIL,3,11,2.0,3.7,0.6,2.6,3.3,0.4,69.0,12.0,0.5629373355295479,56.29373355295479
OAK202408240,2024-08-24,2024,OAK,MIL,5,9,2.2,3.2,0.5,4.4,4.2,0.5,73.0,9.0,0.5714379175739206,57.14379175739206
OAK202408250,2024-08-25,2024,OAK,MIL,4,3,2.6,2.8,0.5,5.8,4.9,0.5,76.0,8.0,0.5508588427953365,55.085884279533644
OAK202409020,2024-09-02,2024,OAK,SEA,5,4,6.6,5.3,0.5,4.6,4.5,0.6,73.0,14.0,0.5276909438322323,52.769094383223226
OAK202409030,2024-09-03,2024,OAK,SEA,3,2,5.8,5.5,0.5,5.0,4.5,0.6,80.0,6.0,0.5298079278236186,52.98079278236186
OAK202409040,2024-09-04,2024,OAK,SEA,3,16,4.6,5.5,0.5,4.2,4.1,0.5,72.0,16.0,0.5271544142958394,52.71544142958394
OAK202409050,2024-09-05,2024,OAK,SEA,4,6,3.4,5.3,0.4,5.6,5.4,0.6,76.0,9.0,0.5084840883731966,50.84840883731966
OAK202409060,2024-09-06,2024,OAK,DET,7,6,3.8,5.3,0.5,3.0,3.5,0.3,73.0,7.0,0.5698458302939983,56.98458302939983
OAK202409070,2024-09-07,2024,OAK,DET,1,2,4.4,5.5,0.5,3.8,3.5,0.4,74.0,10.0,0.569037272290031,56.903727229003096
OAK202409080,2024-09-08,2024,OAK,DET,1,9,3.6,4.7,0.4,3.4,3.1,0.4,76.0,9.0,0.569494515462228,56.9494515462228
OAK202409200,2024-09-20,2024,OAK,NYA,2,4,4.0,3.5,0.5,4.2,4.2,0.5,62.0,10.0,0.5585768551689102,55.85768551689102
OAK202409210,2024-09-21,2024,OAK,NYA,0,10,3.2,3.6,0.5,4.8,3.6,0.5,66.0,14.0,0.5744322093678352,57.443220936783526
OAK202409220,2024-09-22,2024,OAK,NYA,4,7,2.6,3.2,0.4,5.8,4.6,0.6,69.0,7.0,0.5576497800193676,55.76497800193676
OAK202409240,2024-09-24,2024,OAK,TEX,5,4,3.0,3.1,0.4,2.8,4.0,0.5,69.0,13.0,0.4831773740068698,48.31773740068698
OAK202409250,2024-09-25,2024,OAK,TEX,1,5,3.2,3.3,0.5,3.2,3.9,0.4,64.0,14.0,0.4910996774128457,49.10996774128457
OAK202409260,2024-09-26,2024,OAK,TEX,3,2,2.4,3.2,0.5,4.2,4.0,0.5,67.0,4.0,0.4903549884469761,49.035498844697614
PHI202403290,2024-03-29,2024,PHI,ATL,3,9,3.0,4.7,0.7,3.4,4.6,0.4,56.0,17.0,0.5210692104250745,52.10692104250745
PHI202403300,2024-03-30,2024,PHI,ATL,4,12,3.4,4.6,0.7,3.4,4.8,0.4,61.0,14.0,0.5240805892127948,52.408058921279476
PHI202403310,2024-03-31,2024,PHI,ATL,5,4,3.2,4.0,0.7,5.8,5.4,0.5,59.0,10.0,0.4920002292480034,49.200022924800344
PHI202404010,2024-04-01,2024,PHI,CIN,3,6,3.0,4.2,0.8,5.8,7.8,0.4,52.0,5.0,0.5182467631289562,51.824676312895626
PHI202404020,2024-04-02,2024,PHI,CIN,9,4,3.4,4.0,0.7,5.8,7.2,0.3,46.0,13.0,0.5344553727482673,53.44553727482673
PHI202404030,2024-04-03,2024,PHI,CIN,1,4,4.8,3.9,0.7,6.0,7.2,0.3,48.0,23.0,0.5367053259821104,53.67053259821104
PHI202404110,2024-04-11,2024,PHI,PIT,5,1,3.2,3.8,0.6,4.0,5.6,0.4,64.0,14.0,0.4625997626906544,46.25997626906544
PHI202404120,2024-04-12,2024,PHI,PIT,2,5,3.2,3.8,0.6,3.8,4.8,0.3,64.0,20.0,0.4650028840085367,46.50028840085367
PHI202404130,2024-04-13,2024,PHI,PIT,4,3,3.2,3.7,0.6,3.8,4.4,0.4,60.0,21.0,0.47271818878511723,47.27181887851172
PHI202404140,2024-04-14,2024,PHI,PIT,2,9,3.0,3.2,0.6,3.8,3.9,0.4,71.0,15.0,0.4774181115918127,47.74181115918127
PHI202404150,2024-04-15,2024,PHI,COL,2,1,3.4,3.3,0.6,4.0,5.3,0.5,77.0,11.0,0.5278167490149969,52.781674901499684
PHI202404160,2024-04-16,2024,PHI,COL,5,0,3.0,3.1,0.5,3.8,4.6,0.5,72.0,12.0,0.5260566551406196,52.60566551406196
PHI202404170,2024-04-17,2024,PHI,COL,7,6,3.0,3.1,0.5,3.2,3.6,0.4,60.0,11.0,0.5493596793242449,54.93596793242449
PHI202404190,2024-04-19,2024,PHI,CHA,7,0,4.0,3.6,0.6,1.6,2.5,0.4,56.0,7.0,0.5020664204730036,50.20664204730036
PHI202404200,2024-04-20,2024,PHI,CHA,9,5,4.6,3.8,0.5,1.6,2.2,0.3,68.0,17.0,0.5295682204869251,52.95682204869251
PHI202404210,2024-04-21,2024,PHI,CHA,8,2,6.0,4.7,0.6,1.8,2.7,0.4,51.0,7.0,0.5116395732906432,51.163957329064324
PHI202405030,2024-05-03,2024,PHI,SFN,4,3,5.4,5.3,0.5,2.2,2.9,0.4,58.0,9.0,0.5389587654659075,53.89587654659075
PHI202405040,2024-05-04,2024,PHI,SFN,14,3,5.2,5.0,0.6,2.2,2.9,0.4,51.0,10.0,0.5538034036144415,55.38034036144415
PHI202405050,2024-05-05,2024,PHI,SFN,5,4,6.4,6.3,0.7,2.2,2.7,0.3,59.0,6.0,0.562800815359199,56.280081535919905
PHI202405060,2024-05-06,2024,PHI,SFN,6,1,6.4,6.4,0.6,3.0,2.6,0.4,72.0,4.0,0.565325655792651,56.5325655792651
PHI202405070,2024-05-07,2024,PHI,TOR,10,1,6.2,6.5,0.6,3.8,3.3,0.6,78.0,5.0,0.573833239476553,57.3833239476553
PHI202405080,2024-05-08,2024,PHI,TOR,3,5,7.8,6.6,0.6,3.8,3.3,0.6,82.0,11.0,0.573833239476553,57.3833239476553
PHI202405150,2024-05-15,2024,PHI,NYN,10,5,6.2,6.9,0.4,2.2,3.7,0.4,61.0,12.0,0.633946527936014,63.3946527936014
PHI202405160,2024-05-16,2024,PHI,NYN,5,6,6.6,6.5,0.4,2.8,3.4,0.4,66.0,10.0,0.6437688306848337,64.37688306848337
PHI202405170,2024-05-17,2024,PHI,WAS,4,2,6.0,6.5,0.4,2.0,3.8,0.3,68.0,6.0,0.5743983294624261,57.43983294624261
PHI202405180,2024-05-18,2024,PHI,WAS,4,3,5.6,6.3,0.3,2.0,3.7,0.4,63.0,3.0,0.5702143681991454,57.02143681991454
PHI202405190,2024-05-19,2024,PHI,WAS,11,5,5.4,5.7,0.2,2.2,2.9,0.4,74.0,7.0,0.5578272544350166,55.782725443501654
PHI202405210,2024-05-21,2024,PHI,TEX,5,2,6.8,6.5,0.3,3.0,3.3,0.3,81.0,11.0,0.5673276935347974,56.73276935347974
PHI202405220,2024-05-22,2024,PHI,TEX,11,4,5.8,6.2,0.2,2.6,2.3,0.3,83.0,12.0,0.5673276935347974,56.73276935347974
PHI202405230,2024-05-23,2024,PHI,TEX,5,2,7.0,6.5,0.3,2.6,2.5,0.4,80.0,5.0,0.5673276935347974,56.73276935347974
PHI202405310,2024-05-31,2024,PHI,SLN,4,2,4.0,5.4,0.5,4.8,4.8,0.4,77.0,11.0,0.5087662184561105,50.87662184561105
PHI202406010,2024-06-01,2024,PHI,SLN,6,1,3.2,4.7,0.4,3.8,4.3,0.4,81.0,7.0,0.5185030343043034,51.850303430430344
PHI202406020,2024-06-02,2024,PHI,SLN,4,5,4.0,4.8,0.5,3.2,4.1,0.4,80.0,12.0,0.5255044506996615,52.550445069966145
PHI202406030,2024-06-03,2024,PHI,MIL,3,1,4.0,4.1,0.4,7.6,6.0,0.5,85.0,5.0,0.5589273455842938,55.89273455842938
PHI202406040,2024-06-04,2024,PHI,MIL,2,1,4.6,3.9,0.4,5.8,5.4,0.4,82.0,10.0,0.5635112652725226,56.35112652725226
PHI202406050,2024-06-05,2024,PHI,MIL,2,0,3.8,3.9,0.4,4.8,4.9,0.4,84.0,9.0,0.5556349844215406,55.56349844215406
PHI202406090,2024-06-09,2024,PHI,NYN,5,6,3.6,3.8,0.4,5.8,5.0,0.4,61.0,9.0,0.5445682760795594,54.45682760795594
PHI202406170,2024-06-17,2024,PHI,SDN,9,2,3.8,3.9,0.4,3.4,5.2,0.6,86.0,9.0,0.46123852649965247,46.123852649965244
PHI202406180,2024-06-18,2024,PHI,SDN,4,3,4.4,4.6,0.5,3.0,5.1,0.5,89.0,8.0,0.4994129990949932,49.94129990949932
PHI202406190,2024-06-19,2024,PHI,SDN,2,5,4.6,4.8,0.5,2.6,4.4,0.5,87.0,5.0,0.5056554370235183,50.56554370235183
PHI202406210,2024-06-21,2024,PHI,ARI,4,5,4.0,4.3,0.4,5.0,6.4,0.4,93.0,10.0,0.5286408737662748,52.86408737662748
PHI202406220,2024-06-22,2024,PHI,ARI,12,1,4.4,4.2,0.5,5.6,6.0,0.3,97.0,11.0,0.5184714208867975,51.84714208867975
PHI202406230,2024-06-23,2024,PHI,ARI,4,1,6.2,5.0,0.6,3.4,5.2,0.3,91.0,14.0,0.5415482347288257,54.154823472882576
PHI202406270,2024-06-27,2024,PHI,MIA,4,7,6.2,5.3,0.6,2.0,3.3,0.5,87.0,12.0,0.5324475754712308,53.24475754712308
PHI202406280,2024-06-28,2024,PHI,MIA,2,0,4.6,5.4,0.5,3.4,3.9,0.5,79.0,9.0,0.5224606167202342,52.24606167202342
PHI202406290,2024-06-29,2024,PHI,MIA,2,3,4.2,4.7,0.4,2.2,3.3,0.4,86.0,13.0,0.5640469526836698,56.40469526836698
PHI202406300,2024-06-30,2024,PHI,MIA,7,6,3.0,4.5,0.4,2.6,2.7,0.4,81.0,9.0,0.5245255182366567,52.45255182366567
PHI202407090,2024-07-09,2024,PHI,LAN,10,1,3.2,3.7,0.2,4.4,5.3,0.3,93.0,11.0,0.466181042772464,46.6181042772464
PHI202407100,2024-07-10,2024,PHI,LAN,4,3,4.2,4.3,0.3,3.8,5.0,0.3,88.0,15.0,0.5599893699640036,55.99893699640036
PHI202407110,2024-07-11,2024,PHI,LAN,5,1,4.6,4.5,0.3,3.8,5.0,0.4,89.0,11.0,0.5234547392503631,52.34547392503631
PHI202407120,2024-07-12,2024,PHI,OAK,2,6,4.0,4.8,0.4,7.2,5.6,0.4,78.0,3.0,0.49664804060082596,49.664804060082595
PHI202407130,2024-07-13,2024,PHI,OAK,11,5,4.2,4.3,0.3,4.6,6.1,0.4,88.0,5.0,0.49071601658626557,49.071601658626555
PHI202407140,2024-07-14,2024,PHI,OAK,3,18,6.4,4.8,0.4,5.0,5.9,0.3,94.0,5.0,0.49924682334405346,49.92468233440535
